nm, %R
1800.000000, 0.177636
1799.000000, 0.119681
1798.000000, 0.185376
1797.000000, 0.232847
1796.000000, 0.212359
1795.000000, 0.217230
1794.000000, 0.192506
1793.000000, 0.165323
1792.000000, 0.136932
1791.000000, 0.164028
1790.000000, 0.151750
1789.000000, 0.178306
1788.000000, 0.193005
1787.000000, 0.208790
1786.000000, 0.207977
1785.000000, 0.220459
1784.000000, 0.253198
1783.000000, 0.250907
1782.000000, 0.272288
1781.000000, 0.222435
1780.000000, 0.199183
1779.000000, 0.171413
1778.000000, 0.196102
1777.000000, 0.251455
1776.000000, 0.232104
1775.000000, 0.252076
1774.000000, 0.221757
1773.000000, 0.177162
1772.000000, 0.210621
1771.000000, 0.216655
1770.000000, 0.195666
1769.000000, 0.215701
1768.000000, 0.232275
1767.000000, 0.212081
1766.000000, 0.172669
1765.000000, 0.226106
1764.000000, 0.154595
1763.000000, 0.157828
1762.000000, 0.152953
1761.000000, 0.180856
1760.000000, 0.177183
1759.000000, 0.193243
1758.000000, 0.166758
1757.000000, 0.140688
1756.000000, 0.156187
1755.000000, 0.230838
1754.000000, 0.242784
1753.000000, 0.228061
1752.000000, 0.239748
1751.000000, 0.213225
1750.000000, 0.190812
1749.000000, 0.168995
1748.000000, 0.150446
1747.000000, 0.168499
1746.000000, 0.221718
1745.000000, 0.235521
1744.000000, 0.224376
1743.000000, 0.210903
1742.000000, 0.168469
1741.000000, 0.157003
1740.000000, 0.190558
1739.000000, 0.189896
1738.000000, 0.197450
1737.000000, 0.220537
1736.000000, 0.220736
1735.000000, 0.188867
1734.000000, 0.186789
1733.000000, 0.228657
1732.000000, 0.224288
1731.000000, 0.228924
1730.000000, 0.193167
1729.000000, 0.155925
1728.000000, 0.179673
1727.000000, 0.241378
1726.000000, 0.212926
1725.000000, 0.217217
1724.000000, 0.238916
1723.000000, 0.218726
1722.000000, 0.199505
1721.000000, 0.182684
1720.000000, 0.209237
1719.000000, 0.206005
1718.000000, 0.209530
1717.000000, 0.212670
1716.000000, 0.191665
1715.000000, 0.180251
1714.000000, 0.181949
1713.000000, 0.179496
1712.000000, 0.176095
1711.000000, 0.194046
1710.000000, 0.220085
1709.000000, 0.213752
1708.000000, 0.212783
1707.000000, 0.201692
1706.000000, 0.208411
1705.000000, 0.212185
1704.000000, 0.204175
1703.000000, 0.197642
1702.000000, 0.219820
1701.000000, 0.248554
1700.000000, 0.218145
1699.000000, 0.161403
1698.000000, 0.151754
1697.000000, 0.184901
1696.000000, 0.220659
1695.000000, 0.228413
1694.000000, 0.222968
1693.000000, 0.206480
1692.000000, 0.190115
1691.000000, 0.162957
1690.000000, 0.182435
1689.000000, 0.222071
1688.000000, 0.226430
1687.000000, 0.231011
1686.000000, 0.198344
1685.000000, 0.212534
1684.000000, 0.211066
1683.000000, 0.171287
1682.000000, 0.183773
1681.000000, 0.228047
1680.000000, 0.219383
1679.000000, 0.178781
1678.000000, 0.233617
1677.000000, 0.250350
1676.000000, 0.218290
1675.000000, 0.187383
1674.000000, 0.203870
1673.000000, 0.254320
1672.000000, 0.228322
1671.000000, 0.200175
1670.000000, 0.188567
1669.000000, 0.168057
1668.000000, 0.148693
1667.000000, 0.176516
1666.000000, 0.186865
1665.000000, 0.163618
1664.000000, 0.171465
1663.000000, 0.129039
1662.000000, 0.131326
1661.000000, 0.182570
1660.000000, 0.174649
1659.000000, 0.160170
1658.000000, 0.130884
1657.000000, 0.169526
1656.000000, 0.179522
1655.000000, 0.177790
1654.000000, 0.180119
1653.000000, 0.200514
1652.000000, 0.244836
1651.000000, 0.217885
1650.000000, 0.231621
1649.000000, 0.248271
1648.000000, 0.218120
1647.000000, 0.216404
1646.000000, 0.214752
1645.000000, 0.208210
1644.000000, 0.210932
1643.000000, 0.248550
1642.000000, 0.251135
1641.000000, 0.254078
1640.000000, 0.230836
1639.000000, 0.204339
1638.000000, 0.202264
1637.000000, 0.194022
1636.000000, 0.208672
1635.000000, 0.270968
1634.000000, 0.245021
1633.000000, 0.178692
1632.000000, 0.176727
1631.000000, 0.227656
1630.000000, 0.274307
1629.000000, 0.271654
1628.000000, 0.208601
1627.000000, 0.195869
1626.000000, 0.241009
1625.000000, 0.209369
1624.000000, 0.165557
1623.000000, 0.196032
1622.000000, 0.188964
1621.000000, 0.218400
1620.000000, 0.206752
1619.000000, 0.235930
1618.000000, 0.214517
1617.000000, 0.190766
1616.000000, 0.206607
1615.000000, 0.233476
1614.000000, 0.206518
1613.000000, 0.248370
1612.000000, 0.236264
