nm, %T
1800.000000, 92.639347
1799.000000, 92.597331
1798.000000, 92.629958
1797.000000, 92.651990
1796.000000, 92.635111
1795.000000, 92.588986
1794.000000, 92.650078
1793.000000, 92.658988
1792.000000, 92.593593
1791.000000, 92.584081
1790.000000, 92.646923
1789.000000, 92.570984
1788.000000, 92.611627
1787.000000, 92.621266
1786.000000, 92.580238
1785.000000, 92.574232
1784.000000, 92.619756
1783.000000, 92.612978
1782.000000, 92.563406
1781.000000, 92.531066
1780.000000, 92.527910
1779.000000, 92.518183
1778.000000, 92.540879
1777.000000, 92.581948
1776.000000, 92.507042
1775.000000, 92.477155
1774.000000, 92.501064
1773.000000, 92.512728
1772.000000, 92.499531
1771.000000, 92.466642
1770.000000, 92.448240
1769.000000, 92.500981
1768.000000, 92.442132
1767.000000, 92.468307
1766.000000, 92.505256
1765.000000, 92.432161
1764.000000, 92.470724
1763.000000, 92.441896
1762.000000, 92.420056
1761.000000, 92.481171
1760.000000, 92.426116
1759.000000, 92.434415
1758.000000, 92.462149
1757.000000, 92.447792
1756.000000, 92.426532
1755.000000, 92.401236
1754.000000, 92.405181
1753.000000, 92.396798
1752.000000, 92.368381
1751.000000, 92.419916
1750.000000, 92.394428
1749.000000, 92.349491
1748.000000, 92.314940
1747.000000, 92.363234
1746.000000, 92.358042
1745.000000, 92.351392
1744.000000, 92.373221
1743.000000, 92.335910
1742.000000, 92.394887
1741.000000, 92.362565
1740.000000, 92.346956
1739.000000, 92.356826
1738.000000, 92.345704
1737.000000, 92.337421
1736.000000, 92.304224
1735.000000, 92.301833
1734.000000, 92.338004
1733.000000, 92.318884
1732.000000, 92.351527
1731.000000, 92.318057
1730.000000, 92.283946
1729.000000, 92.296513
1728.000000, 92.284863
1727.000000, 92.304357
1726.000000, 92.320241
1725.000000, 92.247084
1724.000000, 92.208711
1723.000000, 92.237276
1722.000000, 92.256368
1721.000000, 92.240802
1720.000000, 92.306181
1719.000000, 92.267357
1718.000000, 92.247137
1717.000000, 92.214632
1716.000000, 92.220322
1715.000000, 92.244902
1714.000000, 92.225795
1713.000000, 92.192221
1712.000000, 92.209656
1711.000000, 92.203952
