nm, %T
1800.000000, 91.638923
1799.000000, 91.614988
1798.000000, 91.664417
1797.000000, 91.649291
1796.000000, 91.620647
1795.000000, 91.623738
1794.000000, 91.711135
1793.000000, 91.696540
1792.000000, 91.692953
1791.000000, 91.679480
1790.000000, 91.738596
1789.000000, 91.695885
1788.000000, 91.701818
1787.000000, 91.732444
1786.000000, 91.723420
1785.000000, 91.692728
1784.000000, 91.750977
1783.000000, 91.767848
1782.000000, 91.695042
1781.000000, 91.707734
1780.000000, 91.692044
1779.000000, 91.651625
1778.000000, 91.734766
1777.000000, 91.772969
1776.000000, 91.721224
1775.000000, 91.713836
1774.000000, 91.727017
1773.000000, 91.710874
1772.000000, 91.756138
1771.000000, 91.724796
1770.000000, 91.746317
1769.000000, 91.774013
1768.000000, 91.747203
1767.000000, 91.717692
1766.000000, 91.807257
1765.000000, 91.741456
1764.000000, 91.773065
1763.000000, 91.794089
1762.000000, 91.737327
1761.000000, 91.821300
1760.000000, 91.780147
1759.000000, 91.784588
1758.000000, 91.778877
1757.000000, 91.807559
1756.000000, 91.825415
1755.000000, 91.834972
1754.000000, 91.808366
1753.000000, 91.807848
1752.000000, 91.779024
1751.000000, 91.810384
1750.000000, 91.838519
1749.000000, 91.804262
1748.000000, 91.819744
1747.000000, 91.790326
1746.000000, 91.814853
1745.000000, 91.815744
1744.000000, 91.871505
1743.000000, 91.828804
1742.000000, 91.842065
1741.000000, 91.829598
1740.000000, 91.872875
1739.000000, 91.883921
1738.000000, 91.893639
1737.000000, 91.878630
1736.000000, 91.868280
1735.000000, 91.861773
1734.000000, 91.846879
1733.000000, 91.897187
1732.000000, 91.929118
1731.000000, 91.920248
1730.000000, 91.900209
1729.000000, 91.933051
1728.000000, 91.917610
1727.000000, 91.931869
1726.000000, 91.928442
1725.000000, 91.869652
1724.000000, 91.867758
1723.000000, 91.915579
1722.000000, 91.936958
1721.000000, 91.934774
1720.000000, 91.933738
1719.000000, 91.908843
1718.000000, 91.929995
1717.000000, 91.919476
1716.000000, 91.941497
1715.000000, 91.921291
1714.000000, 91.898804
1713.000000, 91.897107
1712.000000, 91.940624
1711.000000, 91.940605
1710.000000, 91.935194
1709.000000, 91.949537
1708.000000, 91.948769
1707.000000, 91.904027
1706.000000, 91.929985
1705.000000, 91.953713
1704.000000, 91.945890
1703.000000, 91.917082
1702.000000, 91.922303
1701.000000, 91.927713
1700.000000, 91.942632
1699.000000, 91.958833
1698.000000, 91.944774
1697.000000, 91.926251
1696.000000, 91.967294
1695.000000, 91.970586
1694.000000, 91.935332
1693.000000, 91.959466
1692.000000, 91.944563
1691.000000, 91.957682
1690.000000, 91.934018
1689.000000, 91.889633
1688.000000, 91.948234
1687.000000, 91.948220
1686.000000, 91.920453
1685.000000, 91.954874
1684.000000, 91.947994
1683.000000, 91.929427
1682.000000, 91.943502
1681.000000, 91.951084
1680.000000, 91.928847
1679.000000, 91.883041
1678.000000, 91.883090
1677.000000, 91.894937
1676.000000, 91.925537
1675.000000, 91.935776
1674.000000, 91.927398
1673.000000, 91.958156
1672.000000, 91.945147
1671.000000, 91.919734
1670.000000, 91.962835
1669.000000, 91.949400
1668.000000, 91.891931
1667.000000, 91.874267
1666.000000, 91.885534
1665.000000, 91.872423
1664.000000, 91.889763
1663.000000, 91.872046
1662.000000, 91.848495
1661.000000, 91.861729
1660.000000, 91.867515
1659.000000, 91.887741
1658.000000, 91.892969
1657.000000, 91.880753
1656.000000, 91.879260
1655.000000, 91.868148
1654.000000, 91.869075
1653.000000, 91.872898
1652.000000, 91.849868
1651.000000, 91.798474
1650.000000, 91.792323
1649.000000, 91.827882
1648.000000, 91.835226
1647.000000, 91.835784
1646.000000, 91.837061
1645.000000, 91.835462
1644.000000, 91.806396
1643.000000, 91.792136
1642.000000, 91.809141
1641.000000, 91.806347
1640.000000, 91.804515
1639.000000, 91.800166
1638.000000, 91.805116
1637.000000, 91.766811
1636.000000, 91.779262
1635.000000, 91.815873
1634.000000, 91.812032
1633.000000, 91.793594
1632.000000, 91.788034
1631.000000, 91.748431
1630.000000, 91.797570
