nm, %T
1800.000000, 92.253120
1799.000000, 92.226198
1798.000000, 92.275868
1797.000000, 92.257029
1796.000000, 92.218527
1795.000000, 92.185294
1794.000000, 92.235630
1793.000000, 92.246302
1792.000000, 92.231918
1791.000000, 92.210507
1790.000000, 92.235602
1789.000000, 92.190350
1788.000000, 92.254525
1787.000000, 92.181519
1786.000000, 92.198566
1785.000000, 92.167960
1784.000000, 92.202179
1783.000000, 92.204304
1782.000000, 92.161905
1781.000000, 92.106434
1780.000000, 92.149949
1779.000000, 92.094565
1778.000000, 92.138114
1777.000000, 92.173522
1776.000000, 92.140165
1775.000000, 92.095010
1774.000000, 92.086594
1773.000000, 92.087171
1772.000000, 92.055127
1771.000000, 92.038707
1770.000000, 92.033127
1769.000000, 92.020450
1768.000000, 92.028127
1767.000000, 92.030739
1766.000000, 92.051227
1765.000000, 92.001927
1764.000000, 92.042897
1763.000000, 92.014623
1762.000000, 91.979633
1761.000000, 92.036074
1760.000000, 91.997704
1759.000000, 91.963897
1758.000000, 91.999056
1757.000000, 91.976338
1756.000000, 91.965322
1755.000000, 91.966314
1754.000000, 91.928720
1753.000000, 91.970290
1752.000000, 91.923158
1751.000000, 91.959463
1750.000000, 91.955512
1749.000000, 91.958861
1748.000000, 91.883562
1747.000000, 91.902731
1746.000000, 91.922325
1745.000000, 91.907464
1744.000000, 91.898029
1743.000000, 91.867566
1742.000000, 91.893665
1741.000000, 91.876248
1740.000000, 91.876276
1739.000000, 91.888684
1738.000000, 91.884599
1737.000000, 91.902931
1736.000000, 91.870612
1735.000000, 91.818146
1734.000000, 91.849600
1733.000000, 91.842179
1732.000000, 91.846016
1731.000000, 91.863765
1730.000000, 91.846944
1729.000000, 91.829426
1728.000000, 91.830414
1727.000000, 91.850877
1726.000000, 91.846387
1725.000000, 91.775002
1724.000000, 91.764472
1723.000000, 91.816708
1722.000000, 91.864422
1721.000000, 91.823270
1720.000000, 91.823561
1719.000000, 91.773623
1718.000000, 91.788536
1717.000000, 91.781911
1716.000000, 91.784683
1715.000000, 91.764200
1714.000000, 91.737641
1713.000000, 91.742746
1712.000000, 91.769308
1711.000000, 91.773436
1710.000000, 91.763755
1709.000000, 91.732711
1708.000000, 91.732585
1707.000000, 91.713497
1706.000000, 91.719596
1705.000000, 91.744159
1704.000000, 91.734260
1703.000000, 91.699245
1702.000000, 91.684446
1701.000000, 91.673336
1700.000000, 91.684229
1699.000000, 91.688236
1698.000000, 91.672301
1697.000000, 91.670940
1696.000000, 91.698340
1695.000000, 91.705754
1694.000000, 91.719245
1693.000000, 91.706757
1692.000000, 91.660294
1691.000000, 91.673470
1690.000000, 91.652526
