nm, %T
1800.000000, 92.371085
1799.000000, 92.335024
1798.000000, 92.362108
1797.000000, 92.364437
1796.000000, 92.389045
1795.000000, 92.325975
1794.000000, 92.437852
1793.000000, 92.470035
1792.000000, 92.442822
1791.000000, 92.457711
1790.000000, 92.494985
1789.000000, 92.475510
1788.000000, 92.515234
1787.000000, 92.545092
1786.000000, 92.536610
1785.000000, 92.477108
1784.000000, 92.525298
1783.000000, 92.494854
1782.000000, 92.499888
1781.000000, 92.495129
1780.000000, 92.536652
1779.000000, 92.432741
1778.000000, 92.542433
1777.000000, 92.617522
1776.000000, 92.499174
1775.000000, 92.521645
1774.000000, 92.467059
1773.000000, 92.541876
1772.000000, 92.553637
1771.000000, 92.541915
1770.000000, 92.519335
1769.000000, 92.566575
1768.000000, 92.563847
1767.000000, 92.555917
1766.000000, 92.588523
1765.000000, 92.540836
1764.000000, 92.576538
1763.000000, 92.581794
1762.000000, 92.571655
1761.000000, 92.651532
1760.000000, 92.611816
1759.000000, 92.618679
1758.000000, 92.626068
1757.000000, 92.664183
1756.000000, 92.634547
1755.000000, 92.637010
1754.000000, 92.639963
1753.000000, 92.624916
1752.000000, 92.661408
1751.000000, 92.685518
1750.000000, 92.697986
1749.000000, 92.705528
1748.000000, 92.680363
1747.000000, 92.712788
1746.000000, 92.710872
1745.000000, 92.710305
1744.000000, 92.718515
1743.000000, 92.706524
1742.000000, 92.746559
1741.000000, 92.745379
1740.000000, 92.714811
1739.000000, 92.743218
1738.000000, 92.776386
1737.000000, 92.805446
1736.000000, 92.763490
1735.000000, 92.762685
1734.000000, 92.789772
1733.000000, 92.796658
1732.000000, 92.827589
1731.000000, 92.826207
1730.000000, 92.834281
1729.000000, 92.854879
1728.000000, 92.830688
1727.000000, 92.868970
1726.000000, 92.894621
1725.000000, 92.833154
1724.000000, 92.776544
1723.000000, 92.889128
1722.000000, 92.903940
1721.000000, 92.898841
1720.000000, 92.927082
1719.000000, 92.893687
1718.000000, 92.924199
1717.000000, 92.931328
1716.000000, 92.930606
1715.000000, 92.906900
1714.000000, 92.923519
1713.000000, 92.941281
1712.000000, 92.967261
1711.000000, 92.980376
1710.000000, 92.980939
1709.000000, 92.977467
1708.000000, 92.951502
1707.000000, 92.897797
1706.000000, 92.940122
1705.000000, 92.969977
1704.000000, 93.023493
1703.000000, 93.022215
1702.000000, 93.009773
1701.000000, 93.025345
1700.000000, 92.998612
1699.000000, 92.982082
1698.000000, 93.000231
1697.000000, 93.037403
1696.000000, 93.065392
1695.000000, 93.061924
1694.000000, 93.055460
1693.000000, 93.052717
1692.000000, 93.062471
1691.000000, 93.081009
1690.000000, 93.067578
1689.000000, 93.046159
1688.000000, 93.075898
1687.000000, 93.064380
1686.000000, 93.057468
1685.000000, 93.100827
1684.000000, 93.104119
1683.000000, 93.113005
1682.000000, 93.143130
1681.000000, 93.150718
1680.000000, 93.146688
1679.000000, 93.128220
1678.000000, 93.119566
1677.000000, 93.148343
1676.000000, 93.192795
1675.000000, 93.183185
1674.000000, 93.169000
1673.000000, 93.205609
1672.000000, 93.207857
1671.000000, 93.175368
1670.000000, 93.201246
1669.000000, 93.214309
1668.000000, 93.194341
1667.000000, 93.194982
1666.000000, 93.172403
1665.000000, 93.172629
1664.000000, 93.204139
1663.000000, 93.217827
1662.000000, 93.208232
1661.000000, 93.214651
1660.000000, 93.233058
1659.000000, 93.230791
1658.000000, 93.270458
1657.000000, 93.277584
1656.000000, 93.261777
1655.000000, 93.276284
1654.000000, 93.225722
1653.000000, 93.241606
1652.000000, 93.263521
1651.000000, 93.257341
1650.000000, 93.236302
1649.000000, 93.250284
1648.000000, 93.236396
1647.000000, 93.271990
1646.000000, 93.280056
1645.000000, 93.258995
1644.000000, 93.265712
1643.000000, 93.284714
1642.000000, 93.312073
1641.000000, 93.321828
1640.000000, 93.281838
1639.000000, 93.332008
1638.000000, 93.333879
1637.000000, 93.283426
1636.000000, 93.276643
1635.000000, 93.333047
1634.000000, 93.370633
1633.000000, 93.349176
1632.000000, 93.363850
1631.000000, 93.349857
1630.000000, 93.358764
1629.000000, 93.369246
1628.000000, 93.348960
1627.000000, 93.351366
1626.000000, 93.351198
1625.000000, 93.350678
1624.000000, 93.395287
1623.000000, 93.383263
1622.000000, 93.400215
1621.000000, 93.355625
1620.000000, 93.313557
1619.000000, 93.352469
1618.000000, 93.384163
1617.000000, 93.384747
1616.000000, 93.400945
1615.000000, 93.363386
1614.000000, 93.349421
1613.000000, 93.425872
1612.000000, 93.448023
1611.000000, 93.461266
1610.000000, 93.442589
1609.000000, 93.405284
1608.000000, 93.433167
1607.000000, 93.412314
1606.000000, 93.377618
1605.000000, 93.414876
1604.000000, 93.390360
1603.000000, 93.404570
1602.000000, 93.399939
1601.000000, 93.417808
1600.000000, 93.408984
1599.000000, 93.468915
1598.000000, 93.431273
1597.000000, 93.425391
1596.000000, 93.425101
1595.000000, 93.430516
1594.000000, 93.408691
1593.000000, 93.460297
1592.000000, 93.448401
1591.000000, 93.417940
1590.000000, 93.409763
1589.000000, 93.429704
1588.000000, 93.444790
1587.000000, 93.448127
1586.000000, 93.476467
1585.000000, 93.469377
1584.000000, 93.391187
1583.000000, 93.420419
1582.000000, 93.445666
1581.000000, 93.448446
1580.000000, 93.438083
1579.000000, 93.432130
1578.000000, 93.431619
1577.000000, 93.397354
1576.000000, 93.431847
1575.000000, 93.415591
1574.000000, 93.430747
1573.000000, 93.460912
1572.000000, 93.400867
1571.000000, 93.440967
1570.000000, 93.383013
1569.000000, 93.455093
1568.000000, 93.390454
1567.000000, 93.445075
1566.000000, 93.450423
1565.000000, 93.420430
1564.000000, 93.423601
1563.000000, 93.428081
1562.000000, 93.455363
1561.000000, 93.411683
1560.000000, 93.392903
1559.000000, 93.485114
1558.000000, 93.457087
1557.000000, 93.441574
1556.000000, 93.433525
1555.000000, 93.395705
1554.000000, 93.422720
1553.000000, 93.399294
1552.000000, 93.424786
1551.000000, 93.456809
1550.000000, 93.422455
1549.000000, 93.421974
1548.000000, 93.417127
1547.000000, 93.406459
1546.000000, 93.408942
1545.000000, 93.417876
1544.000000, 93.445502
1543.000000, 93.431962
1542.000000, 93.397445
1541.000000, 93.427209
1540.000000, 93.433150
1539.000000, 93.404743
1538.000000, 93.392140
1537.000000, 93.312733
1536.000000, 93.368329
1535.000000, 93.398894
1534.000000, 93.330092
1533.000000, 93.372632
1532.000000, 93.418468
1531.000000, 93.331073
1530.000000, 93.323075
1529.000000, 93.347892
1528.000000, 93.379545
1527.000000, 93.344458
1526.000000, 93.368118
1525.000000, 93.384684
1524.000000, 93.300093
1523.000000, 93.353009
1522.000000, 93.342671
1521.000000, 93.321878
1520.000000, 93.363853
1519.000000, 93.335419
1518.000000, 93.334393
1517.000000, 93.338076
1516.000000, 93.333717
1515.000000, 93.274626
1514.000000, 93.317006
1513.000000, 93.288850
1512.000000, 93.336251
1511.000000, 93.305165
1510.000000, 93.266970
1509.000000, 93.280531
1508.000000, 93.264458
1507.000000, 93.268663
1506.000000, 93.283913
1505.000000, 93.276566
1504.000000, 93.343439
1503.000000, 93.311493
1502.000000, 93.231213
1501.000000, 93.297602
1500.000000, 93.219396
1499.000000, 93.239298
1498.000000, 93.256350
1497.000000, 93.238719
1496.000000, 93.243058
1495.000000, 93.235489
1494.000000, 93.220542
1493.000000, 93.196126
1492.000000, 93.204006
1491.000000, 93.197502
1490.000000, 93.157257
1489.000000, 93.147793
1488.000000, 93.186970
1487.000000, 93.202338
1486.000000, 93.184750
1485.000000, 93.177306
1484.000000, 93.179603
1483.000000, 93.137989
1482.000000, 93.136982
1481.000000, 93.159025
1480.000000, 93.149375
1479.000000, 93.112805
1478.000000, 93.127434
1477.000000, 93.128579
1476.000000, 93.119829
1475.000000, 93.131013
1474.000000, 93.110341
1473.000000, 93.107716
1472.000000, 93.078803
1471.000000, 93.079738
1470.000000, 93.062010
1469.000000, 93.043120
1468.000000, 93.055981
1467.000000, 93.064198
1466.000000, 93.055573
1465.000000, 93.022492
1464.000000, 93.009843
1463.000000, 93.007056
1462.000000, 92.995964
1461.000000, 92.992360
1460.000000, 92.966672
1459.000000, 92.951063
1458.000000, 92.926715
1457.000000, 92.934597
1456.000000, 92.980168
1455.000000, 92.967792
1454.000000, 92.931276
1453.000000, 92.891811
1452.000000, 92.870169
1451.000000, 92.869043
1450.000000, 92.894315
1449.000000, 92.904523
1448.000000, 92.852488
1447.000000, 92.840299
1446.000000, 92.848736
1445.000000, 92.853175
1444.000000, 92.847943
1443.000000, 92.815881
1442.000000, 92.780075
1441.000000, 92.769854
1440.000000, 92.752744
1439.000000, 92.779470
1438.000000, 92.798136
1437.000000, 92.776425
1436.000000, 92.726340
1435.000000, 92.687365
1434.000000, 92.688081
1433.000000, 92.715720
1432.000000, 92.711194
1431.000000, 92.664698
1430.000000, 92.657481
1429.000000, 92.667291
1428.000000, 92.648183
1427.000000, 92.619475
1426.000000, 92.607524
1425.000000, 92.569945
1424.000000, 92.529847
1423.000000, 92.529376
1422.000000, 92.527768
1421.000000, 92.508895
1420.000000, 92.489768
1419.000000, 92.462303
1418.000000, 92.424822
1417.000000, 92.387362
1416.000000, 92.382625
1415.000000, 92.392702
1414.000000, 92.372679
1413.000000, 92.326088
1412.000000, 92.275668
1411.000000, 92.274673
