nm, %T
1800.000000, 92.595559
1799.000000, 92.591992
1798.000000, 92.633648
1797.000000, 92.613145
1796.000000, 92.640451
1795.000000, 92.612481
1794.000000, 92.623174
1793.000000, 92.623043
1792.000000, 92.632063
1791.000000, 92.632065
1790.000000, 92.607870
1789.000000, 92.611291
1788.000000, 92.674205
1787.000000, 92.678202
1786.000000, 92.715397
1785.000000, 92.599776
1784.000000, 92.680979
1783.000000, 92.637652
1782.000000, 92.594388
1781.000000, 92.654415
1780.000000, 92.638938
1779.000000, 92.612072
1778.000000, 92.682711
1777.000000, 92.694794
1776.000000, 92.628072
1775.000000, 92.597219
1774.000000, 92.606284
1773.000000, 92.637772
1772.000000, 92.632901
1771.000000, 92.588535
1770.000000, 92.652785
1769.000000, 92.712921
1768.000000, 92.648649
1767.000000, 92.681603
1766.000000, 92.724353
1765.000000, 92.642616
1764.000000, 92.697123
1763.000000, 92.710132
1762.000000, 92.643813
1761.000000, 92.730639
1760.000000, 92.663874
1759.000000, 92.710082
1758.000000, 92.727315
1757.000000, 92.706159
1756.000000, 92.700323
1755.000000, 92.740179
1754.000000, 92.734964
1753.000000, 92.723139
1752.000000, 92.696373
1751.000000, 92.732068
1750.000000, 92.703039
1749.000000, 92.718451
1748.000000, 92.701150
1747.000000, 92.744946
1746.000000, 92.754502
1745.000000, 92.707390
1744.000000, 92.719292
1743.000000, 92.745091
1742.000000, 92.771533
1741.000000, 92.751210
1740.000000, 92.736290
1739.000000, 92.754980
1738.000000, 92.767832
1737.000000, 92.801363
1736.000000, 92.783315
1735.000000, 92.769681
1734.000000, 92.762758
1733.000000, 92.776151
1732.000000, 92.775298
1731.000000, 92.837582
1730.000000, 92.821062
1729.000000, 92.765447
1728.000000, 92.805609
1727.000000, 92.816466
1726.000000, 92.806637
1725.000000, 92.774848
1724.000000, 92.767119
1723.000000, 92.819811
1722.000000, 92.843850
1721.000000, 92.835068
1720.000000, 92.865721
1719.000000, 92.821362
1718.000000, 92.822018
1717.000000, 92.818943
1716.000000, 92.802082
