nm, %T
1800.000000, 93.527243
1799.000000, 93.501623
1798.000000, 93.531984
1797.000000, 93.516496
1796.000000, 93.478765
1795.000000, 93.528700
1794.000000, 93.525791
1793.000000, 93.532934
1792.000000, 93.530177
1791.000000, 93.507040
1790.000000, 93.550393
1789.000000, 93.505426
1788.000000, 93.573811
1787.000000, 93.574699
1786.000000, 93.557057
1785.000000, 93.510903
1784.000000, 93.588045
1783.000000, 93.491428
1782.000000, 93.539186
1781.000000, 93.496491
1780.000000, 93.526481
1779.000000, 93.453483
1778.000000, 93.531374
1777.000000, 93.582309
1776.000000, 93.503157
1775.000000, 93.487791
1774.000000, 93.505177
1773.000000, 93.530372
1772.000000, 93.484505
1771.000000, 93.496854
1770.000000, 93.487769
1769.000000, 93.531914
1768.000000, 93.517748
1767.000000, 93.535660
1766.000000, 93.527187
1765.000000, 93.503763
1764.000000, 93.590282
1763.000000, 93.507552
1762.000000, 93.497564
1761.000000, 93.560093
1760.000000, 93.518075
1759.000000, 93.525620
1758.000000, 93.551672
1757.000000, 93.544808
1756.000000, 93.521891
1755.000000, 93.470717
1754.000000, 93.512650
1753.000000, 93.505426
1752.000000, 93.523006
1751.000000, 93.558416
1750.000000, 93.524609
1749.000000, 93.516230
1748.000000, 93.484062
1747.000000, 93.538778
1746.000000, 93.559860
1745.000000, 93.512563
1744.000000, 93.510048
1743.000000, 93.521001
1742.000000, 93.549117
1741.000000, 93.545898
1740.000000, 93.538477
1739.000000, 93.541470
1738.000000, 93.555812
1737.000000, 93.562936
1736.000000, 93.559287
1735.000000, 93.532035
1734.000000, 93.543368
1733.000000, 93.549375
1732.000000, 93.574921
1731.000000, 93.575065
1730.000000, 93.591063
1729.000000, 93.600663
1728.000000, 93.589108
1727.000000, 93.557843
1726.000000, 93.556500
1725.000000, 93.523008
1724.000000, 93.500814
1723.000000, 93.549438
1722.000000, 93.585737
1721.000000, 93.584974
1720.000000, 93.603800
1719.000000, 93.572025
1718.000000, 93.553330
1717.000000, 93.526500
1716.000000, 93.521796
1715.000000, 93.528167
1714.000000, 93.534732
1713.000000, 93.548713
1712.000000, 93.566773
1711.000000, 93.581950
1710.000000, 93.569257
1709.000000, 93.563480
1708.000000, 93.588190
1707.000000, 93.548807
1706.000000, 93.591510
1705.000000, 93.586678
1704.000000, 93.586317
1703.000000, 93.580228
1702.000000, 93.568629
1701.000000, 93.558798
1700.000000, 93.554514
1699.000000, 93.548858
1698.000000, 93.572220
1697.000000, 93.572837
1696.000000, 93.575178
1695.000000, 93.587891
1694.000000, 93.570623
1693.000000, 93.573897
1692.000000, 93.564464
1691.000000, 93.583660
1690.000000, 93.581036
1689.000000, 93.561240
1688.000000, 93.562518
1687.000000, 93.536257
1686.000000, 93.568526
1685.000000, 93.586069
1684.000000, 93.588271
1683.000000, 93.588752
1682.000000, 93.577165
1681.000000, 93.574571
1680.000000, 93.563925
1679.000000, 93.544706
1678.000000, 93.558086
1677.000000, 93.577399
1676.000000, 93.596075
1675.000000, 93.590133
1674.000000, 93.606582
1673.000000, 93.632850
1672.000000, 93.597192
1671.000000, 93.568545
1670.000000, 93.609832
1669.000000, 93.617117
1668.000000, 93.582123
1667.000000, 93.585890
1666.000000, 93.577732
1665.000000, 93.551835
1664.000000, 93.574973
1663.000000, 93.580493
1662.000000, 93.553082
1661.000000, 93.551616
1660.000000, 93.577536
1659.000000, 93.578387
1658.000000, 93.597661
1657.000000, 93.575944
1656.000000, 93.568126
1655.000000, 93.609324
1654.000000, 93.573528
1653.000000, 93.576233
1652.000000, 93.545044
1651.000000, 93.559381
1650.000000, 93.570659
1649.000000, 93.550932
1648.000000, 93.574488
1647.000000, 93.571467
1646.000000, 93.569571
1645.000000, 93.569988
1644.000000, 93.569753
1643.000000, 93.539761
1642.000000, 93.523409
1641.000000, 93.569439
1640.000000, 93.565590
1639.000000, 93.553167
1638.000000, 93.589095
1637.000000, 93.571609
1636.000000, 93.538629
1635.000000, 93.588704
1634.000000, 93.587219
1633.000000, 93.607579
1632.000000, 93.609298
1631.000000, 93.606381
1630.000000, 93.577851
1629.000000, 93.536659
1628.000000, 93.603248
1627.000000, 93.598468
