nm, %T
1800.000000, 91.835338
1799.000000, 91.827689
1798.000000, 91.861371
1797.000000, 91.855270
1796.000000, 91.825151
1795.000000, 91.839467
1794.000000, 91.908210
1793.000000, 91.952234
1792.000000, 91.881804
1791.000000, 91.891619
1790.000000, 91.905884
1789.000000, 91.913543
1788.000000, 91.956017
1787.000000, 91.967280
1786.000000, 91.947973
1785.000000, 91.942922
1784.000000, 91.988677
1783.000000, 91.938622
1782.000000, 91.979803
1781.000000, 91.921701
1780.000000, 91.950915
1779.000000, 91.929021
1778.000000, 91.980738
1777.000000, 92.069034
1776.000000, 91.995726
1775.000000, 91.993499
1774.000000, 91.981276
1773.000000, 92.010513
1772.000000, 92.013941
1771.000000, 91.993932
1770.000000, 91.979514
1769.000000, 92.020061
1768.000000, 92.043670
1767.000000, 92.008497
1766.000000, 92.089314
1765.000000, 91.997654
1764.000000, 92.062914
1763.000000, 92.065434
1762.000000, 92.027123
1761.000000, 92.087775
1760.000000, 92.084727
1759.000000, 92.061711
1758.000000, 92.126926
1757.000000, 92.138898
1756.000000, 92.087547
1755.000000, 92.103970
1754.000000, 92.122510
1753.000000, 92.131664
1752.000000, 92.110125
1751.000000, 92.173266
1750.000000, 92.153058
1749.000000, 92.169529
1748.000000, 92.138154
1747.000000, 92.099756
1746.000000, 92.179538
1745.000000, 92.165815
1744.000000, 92.136159
1743.000000, 92.145405
1742.000000, 92.187907
1741.000000, 92.214551
1740.000000, 92.214878
1739.000000, 92.249608
1738.000000, 92.230622
1737.000000, 92.244302
1736.000000, 92.225509
1735.000000, 92.204668
1734.000000, 92.198751
1733.000000, 92.256489
1732.000000, 92.287865
1731.000000, 92.304155
1730.000000, 92.279669
1729.000000, 92.264046
1728.000000, 92.267171
1727.000000, 92.324678
1726.000000, 92.340074
1725.000000, 92.277500
1724.000000, 92.262638
1723.000000, 92.329634
1722.000000, 92.354185
1721.000000, 92.334905
1720.000000, 92.359763
1719.000000, 92.329475
1718.000000, 92.339208
1717.000000, 92.318656
1716.000000, 92.354096
1715.000000, 92.354555
1714.000000, 92.341661
1713.000000, 92.334820
1712.000000, 92.358416
1711.000000, 92.384346
1710.000000, 92.387663
1709.000000, 92.350519
1708.000000, 92.374816
1707.000000, 92.341080
1706.000000, 92.364567
1705.000000, 92.389547
1704.000000, 92.383739
1703.000000, 92.352270
1702.000000, 92.363592
1701.000000, 92.379873
1700.000000, 92.391652
1699.000000, 92.389629
1698.000000, 92.415401
1697.000000, 92.417999
1696.000000, 92.402154
1695.000000, 92.406363
1694.000000, 92.417027
1693.000000, 92.421093
1692.000000, 92.380110
1691.000000, 92.384829
1690.000000, 92.388318
1689.000000, 92.358703
1688.000000, 92.405955
1687.000000, 92.402779
1686.000000, 92.405924
1685.000000, 92.432330
1684.000000, 92.409957
1683.000000, 92.424733
1682.000000, 92.424248
1681.000000, 92.428758
1680.000000, 92.432120
1679.000000, 92.387670
1678.000000, 92.372388
1677.000000, 92.406009
1676.000000, 92.432460
1675.000000, 92.415998
1674.000000, 92.442161
1673.000000, 92.487632
1672.000000, 92.460821
1671.000000, 92.436897
1670.000000, 92.460205
1669.000000, 92.472972
1668.000000, 92.427152
1667.000000, 92.405279
1666.000000, 92.404975
1665.000000, 92.396497
1664.000000, 92.428192
1663.000000, 92.438542
1662.000000, 92.394590
1661.000000, 92.396725
1660.000000, 92.425185
1659.000000, 92.424961
1658.000000, 92.437399
1657.000000, 92.440362
1656.000000, 92.425819
1655.000000, 92.419967
1654.000000, 92.399111
1653.000000, 92.413854
1652.000000, 92.396645
1651.000000, 92.400118
1650.000000, 92.379420
1649.000000, 92.385546
1648.000000, 92.405240
1647.000000, 92.436882
1646.000000, 92.444643
1645.000000, 92.444587
1644.000000, 92.395091
1643.000000, 92.396630
1642.000000, 92.401252
1641.000000, 92.425714
1640.000000, 92.390144
1639.000000, 92.374302
1638.000000, 92.395066
1637.000000, 92.365683
1636.000000, 92.372213
1635.000000, 92.421339
1634.000000, 92.404281
1633.000000, 92.366641
1632.000000, 92.367438
1631.000000, 92.371126
1630.000000, 92.354645
1629.000000, 92.364863
1628.000000, 92.367484
1627.000000, 92.371052
1626.000000, 92.339534
1625.000000, 92.310083
1624.000000, 92.354761
1623.000000, 92.350099
1622.000000, 92.363649
1621.000000, 92.334741
1620.000000, 92.287152
1619.000000, 92.306193
1618.000000, 92.330819
1617.000000, 92.344261
1616.000000, 92.322325
1615.000000, 92.301274
1614.000000, 92.287285
1613.000000, 92.280003
1612.000000, 92.338929
1611.000000, 92.288947
1610.000000, 92.234591
1609.000000, 92.303305
1608.000000, 92.253312
1607.000000, 92.212010
1606.000000, 92.208991
1605.000000, 92.255490
1604.000000, 92.243527
1603.000000, 92.250641
1602.000000, 92.242372
1601.000000, 92.223606
1600.000000, 92.219938
1599.000000, 92.264984
1598.000000, 92.236596
1597.000000, 92.209979
1596.000000, 92.191497
1595.000000, 92.174925
1594.000000, 92.197626
1593.000000, 92.202849
1592.000000, 92.181378
1591.000000, 92.140748
1590.000000, 92.108166
1589.000000, 92.116463
1588.000000, 92.143729
1587.000000, 92.161593
1586.000000, 92.207320
1585.000000, 92.133697
1584.000000, 92.072563
1583.000000, 92.083630
1582.000000, 92.148681
1581.000000, 92.127937
1580.000000, 92.115072
1579.000000, 92.045789
1578.000000, 92.085049
1577.000000, 92.065345
1576.000000, 92.094641
1575.000000, 92.098182
1574.000000, 92.078879
1573.000000, 92.065411
1572.000000, 91.954032
1571.000000, 92.038301
1570.000000, 92.031637
1569.000000, 92.032147
1568.000000, 91.966601
1567.000000, 92.041424
1566.000000, 91.999739
1565.000000, 91.987237
1564.000000, 91.967986
1563.000000, 91.983656
1562.000000, 91.987596
1561.000000, 91.948186
1560.000000, 91.926457
1559.000000, 92.001252
1558.000000, 91.997808
1557.000000, 91.935091
1556.000000, 91.957275
1555.000000, 91.871862
1554.000000, 91.894194
1553.000000, 91.891976
1552.000000, 91.907683
1551.000000, 91.941201
1550.000000, 91.919479
1549.000000, 91.973622
1548.000000, 91.855468
1547.000000, 91.871668
1546.000000, 91.883871
1545.000000, 91.924097
1544.000000, 91.893826
1543.000000, 91.860312
1542.000000, 91.857596
1541.000000, 91.857782
1540.000000, 91.829419
1539.000000, 91.823516
1538.000000, 91.847914
1537.000000, 91.797320
1536.000000, 91.840912
1535.000000, 91.802862
1534.000000, 91.748143
1533.000000, 91.774900
1532.000000, 91.792437
1531.000000, 91.758698
1530.000000, 91.751174
1529.000000, 91.750470
1528.000000, 91.783780
1527.000000, 91.778993
1526.000000, 91.799685
1525.000000, 91.781281
1524.000000, 91.726017
1523.000000, 91.817971
1522.000000, 91.781711
1521.000000, 91.778666
1520.000000, 91.797647
1519.000000, 91.801136
1518.000000, 91.795253
1517.000000, 91.779531
1516.000000, 91.744775
1515.000000, 91.719985
1514.000000, 91.753583
1513.000000, 91.747441
1512.000000, 91.746562
1511.000000, 91.744395
1510.000000, 91.707571
1509.000000, 91.719172
1508.000000, 91.741326
1507.000000, 91.703809
1506.000000, 91.712710
1505.000000, 91.692902
1504.000000, 91.761208
1503.000000, 91.742566
1502.000000, 91.718906
1501.000000, 91.714637
1500.000000, 91.650520
1499.000000, 91.688041
1498.000000, 91.692813
1497.000000, 91.691836
1496.000000, 91.681911
1495.000000, 91.694924
1494.000000, 91.653998
1493.000000, 91.693609
1492.000000, 91.750166
1491.000000, 91.691403
