nm, %T
1800.000000, 92.309627
1799.000000, 92.330946
1798.000000, 92.398527
1797.000000, 92.409983
1796.000000, 92.377101
1795.000000, 92.357528
1794.000000, 92.417844
1793.000000, 92.449536
1792.000000, 92.437479
1791.000000, 92.470921
1790.000000, 92.461080
1789.000000, 92.487942
1788.000000, 92.501922
1787.000000, 92.458814
1786.000000, 92.505225
1785.000000, 92.486529
1784.000000, 92.536279
1783.000000, 92.495631
1782.000000, 92.513680
1781.000000, 92.453074
1780.000000, 92.524219
1779.000000, 92.498570
1778.000000, 92.485700
1777.000000, 92.560564
1776.000000, 92.505197
1775.000000, 92.518634
1774.000000, 92.539829
1773.000000, 92.523804
1772.000000, 92.543923
1771.000000, 92.519576
1770.000000, 92.556631
1769.000000, 92.661612
1768.000000, 92.589977
1767.000000, 92.552032
1766.000000, 92.631176
1765.000000, 92.608042
1764.000000, 92.631924
1763.000000, 92.668842
1762.000000, 92.623321
1761.000000, 92.662417
1760.000000, 92.641633
1759.000000, 92.660349
1758.000000, 92.675137
1757.000000, 92.686337
1756.000000, 92.714605
1755.000000, 92.679366
1754.000000, 92.698343
1753.000000, 92.738392
1752.000000, 92.693848
1751.000000, 92.759085
1750.000000, 92.749583
1749.000000, 92.732541
1748.000000, 92.698819
1747.000000, 92.730178
1746.000000, 92.746534
1745.000000, 92.726239
1744.000000, 92.742609
1743.000000, 92.741400
1742.000000, 92.768034
1741.000000, 92.788724
1740.000000, 92.796741
1739.000000, 92.759548
1738.000000, 92.787077
1737.000000, 92.814388
1736.000000, 92.812857
1735.000000, 92.786102
1734.000000, 92.782679
1733.000000, 92.796366
1732.000000, 92.830213
1731.000000, 92.855664
1730.000000, 92.871605
1729.000000, 92.872182
1728.000000, 92.834577
1727.000000, 92.873832
1726.000000, 92.861761
1725.000000, 92.838596
1724.000000, 92.831443
1723.000000, 92.891364
1722.000000, 92.911913
1721.000000, 92.922561
1720.000000, 92.949253
1719.000000, 92.910796
1718.000000, 92.937519
1717.000000, 92.934828
1716.000000, 92.931092
1715.000000, 92.922162
1714.000000, 92.937127
1713.000000, 92.938559
1712.000000, 92.962691
1711.000000, 92.961608
1710.000000, 92.959838
1709.000000, 92.936435
1708.000000, 92.948098
1707.000000, 92.895270
1706.000000, 92.913483
1705.000000, 92.953349
1704.000000, 92.972336
1703.000000, 92.973202
1702.000000, 92.963971
1701.000000, 92.938025
1700.000000, 92.950374
1699.000000, 92.972161
1698.000000, 93.000231
1697.000000, 93.022613
1696.000000, 93.014890
1695.000000, 92.988760
1694.000000, 92.971010
1693.000000, 92.993360
1692.000000, 93.009353
1691.000000, 93.009785
1690.000000, 93.006667
1689.000000, 92.990906
1688.000000, 93.008757
1687.000000, 93.021765
1686.000000, 93.052214
1685.000000, 93.043992
1684.000000, 93.000380
1683.000000, 93.012192
1682.000000, 93.019829
1681.000000, 93.012224
1680.000000, 93.031065
1679.000000, 93.007292
1678.000000, 92.984936
1677.000000, 93.000460
1676.000000, 93.050421
1675.000000, 93.034107
1674.000000, 93.038484
1673.000000, 93.062383
